year,district,dname,region,LANGUAGE,GRADE,rla_docs,rla_all_unsatgl_nm,rla_all_approgl_nm,rla_all_meetsgl_nm,rla_all_mastrgl_nm,m_docs,m_all_unsatgl_nm,m_all_approgl_nm,m_all_meetsgl_nm,m_all_mastrgl_nm
23,201910,TATUM ISD,7,english,5,115,23,92,58,21,115,12,103,74,32
23,201913,CARLISLE ISD,7,english,5,48,12,36,16,7,48,5,43,26,6
23,201914,WEST RUSK COUNT,7,english,5,68,15,53,35,20,68,14,54,35,10
23,202903,HEMPHILL ISD,7,english,5,52,8,44,25,10,51,6,45,22,8
23,202905,WEST SABINE ISD,7,english,5,44,5,39,22,7,44,3,41,29,11
23,203901,SAN AUGUSTINE I,7,english,5,41,18,23,13,3,42,14,28,10,2
23,203902,BROADDUS ISD,7,english,5,25,2,23,20,8,25,1,24,17,7
23,204901,COLDSPRING-OAKH,6,english,5,101,36,65,38,15,102,32,70,42,9
23,204904,SHEPHERD ISD,6,english,5,135,56,79,41,15,136,36,100,48,10
23,205901,ARANSAS PASS IS,2,english,5,123,44,79,48,15,123,43,80,33,5
23,205902,GREGORY-PORTLAN,2,english,5,376,46,330,249,109,375,46,329,227,107
23,205903,INGLESIDE ISD,2,english,5,134,24,110,74,34,133,31,102,55,15
23,205904,MATHIS ISD,2,english,5,126,25,101,62,25,127,10,117,59,14
23,205905,ODEM-EDROY ISD,2,english,5,65,15,50,33,15,65,22,43,17,8
23,205906,SINTON ISD,2,english,5,121,16,105,80,32,120,16,104,66,22
23,205907,TAFT ISD,2,english,5,59,16,43,26,6,59,12,47,27,13
23,206901,SAN SABA ISD,15,english,5,61,8,53,34,17,61,6,55,30,12
23,206902,RICHLAND SPRING,15,english,5,9,1,8,6,3,9,0,9,7,1
23,206903,CHEROKEE ISD,15,english,5,6,1,5,4,3,6,1,5,4,2
23,207901,SCHLEICHER ISD,15,english,5,34,9,25,12,1,34,15,19,10,3
23,208901,HERMLEIGH ISD,14,english,5,15,4,11,6,2,15,0,15,9,3
23,208902,SNYDER ISD,14,english,5,178,49,129,65,23,185,46,139,76,22
23,208903,IRA ISD,14,english,5,20,1,19,17,9,20,2,18,14,8
23,209901,ALBANY ISD,14,english,5,31,2,29,21,9,31,4,27,25,9
23,209902,MORAN ISD,14,english,5,13,6,7,4,2,13,7,6,2,1
23,210901,CENTER ISD,7,english,5,147,33,114,62,27,148,41,107,54,12
23,210902,JOAQUIN ISD,7,english,5,41,12,29,12,2,41,9,32,22,8
23,210903,SHELBYVILLE ISD,7,english,5,53,5,48,39,16,53,2,51,43,16
23,210904,TENAHA ISD,7,english,5,28,9,19,13,5,28,3,25,21,9
23,210905,TIMPSON ISD,7,english,5,42,8,34,19,2,43,7,36,21,2
23,210906,EXCELSIOR ISD,7,english,5,9,4,5,5,3,9,3,6,3,1
23,211902,STRATFORD ISD,16,english,5,34,3,31,24,13,34,9,25,18,5
23,212801,CUMBERLAND ACAD,7,english,5,129,34,95,63,25,129,39,90,47,15
23,212804,UT TYLER UNIVER,7,english,5,59,4,55,45,23,59,10,49,35,16
23,212901,ARP ISD,7,english,5,76,17,59,34,15,76,16,60,30,7
23,212902,BULLARD ISD,7,english,5,202,22,180,142,56,201,9,192,132,52
23,212903,LINDALE ISD,7,english,5,331,32,299,236,131,331,26,305,240,132
23,212904,TROUP ISD,7,english,5,85,8,77,58,32,85,12,73,39,10
23,212905,TYLER ISD,7,english,5,1224,275,949,655,302,1293,305,988,582,238
23,212906,WHITEHOUSE ISD,7,english,5,348,35,313,260,174,348,36,312,251,103
23,212909,CHAPEL HILL ISD,7,english,5,199,42,157,100,45,214,53,161,110,33
23,212910,WINONA ISD,7,english,5,80,21,59,35,7,80,30,50,16,1
23,213901,GLEN ROSE ISD,11,english,5,141,23,118,76,24,144,25,119,77,38
23,214901,RIO GRANDE CITY,1,english,5,620,175,445,265,114,622,197,425,247,71
23,214902,SAN ISIDRO ISD,1,english,5,14,4,10,7,1,14,6,8,4,1
23,214903,ROMA ISD,1,english,5,395,26,369,298,194,397,22,375,330,222
23,215901,BRECKENRIDGE IS,14,english,5,89,23,66,42,20,90,16,74,41,15
23,216901,STERLING CITY I,15,english,5,13,3,10,8,3,13,0,13,5,2
23,217901,ASPERMONT ISD,14,english,5,12,0,12,7,2,12,0,12,7,1
23,218901,SONORA ISD,15,english,5,37,7,30,18,3,37,7,30,7,3
23,219901,HAPPY ISD,16,english,5,18,5,13,8,4,18,3,15,8,4
23,219903,TULIA ISD,16,english,5,67,36,31,18,8,67,43,24,7,4
23,219905,KRESS ISD,16,english,5,18,5,13,9,3,18,3,15,9,2
23,220801,TREETOPS SCHOOL,11,english,5,27,3,24,16,5,27,8,19,5,1
23,220802,ARLINGTON CLASS,11,english,5,173,13,160,123,66,173,19,154,109,48
23,220809,FORT WORTH ACAD,11,english,5,65,3,62,44,19,63,9,54,36,16
23,220810,WESTLAKE ACADEM,11,english,5,63,3,60,56,49,63,2,61,53,39
23,220811,EAST FORT WORTH,11,english,5,16,2,14,8,7,16,6,10,4,0
23,220814,TEXAS SCHOOL OF,11,english,5,35,1,34,30,13,35,4,31,13,5
23,220815,CHAPEL HILL ACA,11,english,5,68,23,45,24,7,68,31,37,11,2
23,220817,NEWMAN INTERNAT,11,english,5,177,19,158,94,44,176,34,142,85,32
23,220819,HIGH POINT ACAD,11,english,5,146,28,118,85,43,145,44,101,48,22
23,220901,ARLINGTON ISD,11,english,5,3515,953,2562,1487,592,3534,1094,2440,1311,496
23,220902,BIRDVILLE ISD,11,english,5,1507,271,1236,911,481,1531,304,1227,771,329
23,220904,EVERMAN ISD,11,english,5,347,97,250,146,60,360,98,262,134,39
23,220905,FORT WORTH ISD,11,english,5,4810,1443,3367,1971,786,4987,1728,3259,1678,546
23,220906,GRAPEVINE-COLLE,11,english,5,947,98,849,706,455,941,89,852,675,363
23,220907,KELLER ISD,11,english,5,2353,309,2044,1551,820,2468,341,2127,1506,751
23,220908,MANSFIELD ISD,11,english,5,2571,391,2180,1530,728,2581,450,2131,1351,580
23,220910,LAKE WORTH ISD,11,english,5,202,83,119,59,17,216,124,92,34,5
23,220912,CROWLEY ISD,11,english,5,1072,274,798,500,212,1128,355,773,403,126
23,220914,KENNEDALE ISD,11,english,5,213,63,150,92,33,215,72,143,76,22
23,220915,AZLE ISD,11,english,5,530,109,421,275,117,533,99,434,276,105
23,220916,HURST-EULESS-BE,11,english,5,1619,225,1394,1058,628,1619,233,1386,961,456
23,220917,CASTLEBERRY ISD,11,english,5,217,47,170,113,35,227,51,176,86,27
23,220918,EAGLE MT-SAGINA,11,english,5,1597,332,1265,855,386,1608,386,1222,717,282
23,220919,CARROLL ISD,11,english,5,627,8,619,582,445,446,11,435,378,252
23,220920,WHITE SETTLEMEN,11,english,5,499,111,388,264,115,524,117,407,232,83
23,221801,TEXAS COLLEGE P,14,english,5,1347,182,1165,839,395,1360,270,1090,638,255
23,221901,ABILENE ISD,14,english,5,1053,289,764,491,236,1057,298,759,391,127
23,221904,MERKEL ISD,14,english,5,71,11,60,42,18,71,6,65,42,15
23,221905,TRENT ISD,14,english,5,11,5,6,3,1,11,6,5,4,1
23,221911,JIM NED CISD,14,english,5,121,5,116,94,54,121,3,118,94,42
23,221912,WYLIE ISD,14,english,5,411,47,364,272,153,411,34,377,287,133
23,222901,TERRELL COUNTY,18,english,5,9,2,7,4,3,9,0,9,6,3
23,223901,BROWNFIELD ISD,17,english,5,122,52,70,39,15,122,61,61,26,7
23,223902,MEADOW ISD,17,english,5,14,1,13,10,4,14,2,12,6,1
23,223904,WELLMAN-UNION C,17,english,5,32,5,27,12,5,32,2,30,17,9
23,224901,THROCKMORTON CO,9,english,5,9,2,7,4,0,8,3,5,3,0
23,224902,WOODSON ISD,9,english,5,10,2,8,4,0,10,1,9,3,0
23,225902,MOUNT PLEASANT,8,english,5,226,42,184,134,62,327,49,278,168,66
23,225906,CHAPEL HILL ISD,8,english,5,69,9,60,47,13,69,6,63,38,12
23,225907,HARTS BLUFF ISD,8,english,5,63,15,48,33,15,63,9,54,36,18
23,226801,TEXAS LEADERSHI,15,english,5,280,79,201,106,41,279,106,173,60,14
23,226901,CHRISTOVAL ISD,15,english,5,42,4,38,27,13,44,5,39,24,9
23,226903,SAN ANGELO ISD,15,english,5,960,264,696,427,169,959,295,664,353,123
23,226905,WATER VALLEY IS,15,english,5,32,2,30,19,3,32,2,30,19,4
23,226906,WALL ISD,15,english,5,112,11,101,85,44,112,8,104,88,47
23,226907,GRAPE CREEK ISD,15,english,5,92,25,67,41,14,92,20,72,42,9
23,226908,VERIBEST ISD,15,english,5,13,1,12,7,3,13,0,13,10,3
23,227803,WAYSIDE SCHOOLS,13,english,5,134,42,92,53,24,136,29,107,59,23
23,227804,NYOS CHARTER SC,13,english,5,141,10,131,102,66,140,20,120,80,33
23,227805,TEXAS EMPOWERME,13,english,5,30,12,18,8,2,29,9,20,10,0
23,227806,UNIVERSITY OF T,13,english,5,14,11,3,2,1,14,11,3,1,1
23,227814,CHAPARRAL STAR,13,english,5,25,0,25,25,17,25,0,25,22,9
23,227816,HARMONY PUBLIC,13,english,5,337,61,276,209,124,340,55,285,201,119
23,227817,CEDARS INTERNAT,13,english,5,29,9,20,13,4,28,1,27,12,5
23,227819,UNIVERSITY OF T,13,english,5,46,10,36,23,15,46,11,35,20,10
23,227820,KIPP TEXAS PUBL,4,english,5,2403,749,1654,910,346,2407,956,1451,610,174
23,227821,AUSTIN DISCOVER,13,english,5,59,8,51,40,25,58,15,43,26,11
23,227824,VALERE PUBLIC S,13,english,5,45,7,38,25,9,45,9,36,18,4
23,227825,AUSTIN ACHIEVE,13,english,5,152,58,94,51,18,153,81,72,26,11
23,227826,MONTESSORI FOR,13,english,5,37,5,32,22,14,39,14,25,16,7
23,227829,VALOR PUBLIC SC,13,english,5,183,10,173,133,85,181,29,152,100,39
23,227901,AUSTIN ISD,13,english,5,4555,767,3788,2908,1736,4827,1050,3777,2574,1274
23,227904,PFLUGERVILLE IS,13,english,5,1617,288,1329,983,515,1674,310,1364,880,386
23,227905,TEXAS SCH FOR T,13,english,5,0,,,,,0,,,,
23,227906,TEXAS SCH FOR T,13,english,5,29,18,11,5,2,29,15,14,2,0
23,227907,MANOR ISD,13,english,5,603,172,431,262,109,614,229,385,198,64
23,227909,EANES ISD,13,english,5,520,17,503,447,308,487,16,471,404,241
23,227910,DEL VALLE ISD,13,english,5,473,140,333,177,68,681,176,505,256,72
23,227912,LAGO VISTA ISD,13,english,5,114,20,94,75,39,114,19,95,68,32
23,227913,LAKE TRAVIS ISD,13,english,5,808,55,753,614,354,767,73,694,514,244
23,228901,GROVETON ISD,6,english,5,48,15,33,24,7,49,18,31,12,6
23,228903,TRINITY ISD,6,english,5,73,25,48,28,7,73,27,46,24,9
23,228904,CENTERVILLE ISD,6,english,5,8,0,8,6,1,7,0,7,6,2
23,228905,APPLE SPRINGS I,6,english,5,16,8,8,5,2,16,3,13,7,3
23,229901,COLMESNEIL ISD,5,english,5,31,5,26,17,11,31,12,19,12,3
23,229903,WOODVILLE ISD,5,english,5,82,25,57,29,12,82,34,48,19,3
23,229904,WARREN ISD,5,english,5,87,24,63,46,20,88,21,67,35,13
23,229905,SPURGER ISD,5,english,5,28,5,23,15,9,28,1,27,16,2
23,229906,CHESTER ISD,5,english,5,16,4,12,7,2,16,2,14,11,2
23,230901,BIG SANDY ISD,7,english,5,50,9,41,29,16,50,7,43,20,11
23,230902,GILMER ISD,7,english,5,206,35,171,128,63,205,23,182,121,55
23,230903,ORE CITY ISD,7,english,5,59,9,50,37,18,59,9,50,32,14
23,230904,UNION HILL ISD,7,english,5,20,4,16,11,5,20,4,16,9,3
23,230905,HARMONY ISD,7,english,5,79,7,72,53,26,79,3,76,42,16
23,230906,NEW DIANA ISD,7,english,5,87,6,81,64,38,87,9,78,57,25
23,230908,UNION GROVE ISD,7,english,5,52,10,42,28,8,52,10,42,24,6
23,231901,MCCAMEY ISD,18,english,5,33,8,25,14,3,33,14,19,9,2
23,231902,RANKIN ISD,18,english,5,23,1,22,19,8,23,2,21,15,5
23,232901,KNIPPA ISD,20,english,5,26,1,25,17,10,26,1,25,16,5
23,232902,SABINAL ISD,20,english,5,37,7,30,18,8,37,2,35,15,7
23,232903,UVALDE CISD,20,english,5,209,76,133,60,18,207,92,115,38,9
23,232904,UTOPIA ISD,20,english,5,11,3,8,4,2,11,7,4,3,1
23,233901,SAN FELIPE-DEL,15,english,5,674,143,531,324,141,674,134,540,301,75
23,233903,COMSTOCK ISD,15,english,5,21,2,19,16,11,21,1,20,14,9
23,234902,CANTON ISD,10,english,5,178,17,161,113,44,178,4,174,122,51
23,234903,EDGEWOOD ISD,7,english,5,66,10,56,40,15,68,10,58,30,10
23,234904,GRAND SALINE IS,7,english,5,95,26,69,40,19,95,20,75,51,20
23,234905,MARTINS MILL IS,7,english,5,42,7,35,25,12,42,8,34,20,6
23,234906,VAN ISD,7,english,5,161,37,124,76,39,161,35,126,92,32
23,234907,WILLS POINT ISD,10,english,5,190,56,134,83,35,193,49,144,83,25
23,234909,FRUITVALE ISD,7,english,5,30,7,23,11,4,30,9,21,6,1
23,235901,BLOOMINGTON ISD,3,english,5,69,30,39,16,4,70,27,43,18,2
23,235902,VICTORIA ISD,3,english,5,910,248,662,399,157,912,284,628,351,142
23,235904,NURSERY ISD,3,english,5,16,1,15,11,4,16,0,16,10,4
23,236802,SAM HOUSTON STA,6,english,5,63,6,57,40,32,63,7,56,44,26
23,236901,NEW WAVERLY ISD,6,english,5,78,10,68,50,24,77,13,64,43,11
23,236902,HUNTSVILLE ISD,6,english,5,951,279,672,410,144,951,413,538,259,69
23,237902,HEMPSTEAD ISD,4,english,5,98,43,55,24,7,98,32,66,18,2
23,237904,WALLER ISD,4,english,5,638,152,486,316,145,635,151,484,279,113
23,237905,ROYAL ISD,4,english,5,206,83,123,64,20,205,46,159,87,24
23,238902,MONAHANS-WICKET,18,english,5,133,33,100,62,23,133,29,104,52,16
23,238904,GRANDFALLS-ROYA,18,english,5,7,4,3,1,0,7,3,4,2,1
23,239901,BRENHAM ISD,6,english,5,339,71,268,165,72,341,76,265,134,58
23,239903,BURTON ISD,6,english,5,35,1,34,29,15,35,1,34,32,14
23,240901,LAREDO ISD,1,english,5,1386,263,1123,805,430,1392,243,1149,737,286
23,240903,UNITED ISD,1,english,5,2810,463,2347,1730,971,2820,339,2481,1604,591
23,240904,WEBB CISD,1,english,5,26,6,20,10,1,26,2,24,11,3
23,241901,BOLING ISD,3,english,5,89,16,73,45,31,89,18,71,36,13
23,241902,EAST BERNARD IS,3,english,5,73,10,63,42,14,73,10,63,41,21
23,241903,EL CAMPO ISD,3,english,5,200,34,166,100,51,200,12,188,139,64
23,241904,WHARTON ISD,3,english,5,123,44,79,48,24,123,40,83,42,14
23,241906,LOUISE ISD,3,english,5,30,2,28,19,5,29,2,27,20,10
23,242902,SHAMROCK ISD,16,english,5,23,3,20,15,3,23,4,19,12,3
23,242903,WHEELER ISD,16,english,5,35,3,32,21,9,35,1,34,18,6
23,242905,KELTON ISD,16,english,5,10,1,9,6,1,10,2,8,2,0
23,242906,FORT ELLIOTT CI,16,english,5,11,2,9,5,4,11,1,10,7,3
23,243901,BURKBURNETT ISD,9,english,5,228,33,195,124,48,228,37,191,109,44
23,243902,ELECTRA ISD,9,english,5,30,9,21,14,3,30,8,22,14,3
23,243903,IOWA PARK CISD,9,english,5,149,6,143,104,52,148,12,136,123,73
23,243905,WICHITA FALLS I,9,english,5,955,270,685,398,187,955,246,709,381,137
23,243906,CITY VIEW ISD,9,english,5,81,7,74,48,15,82,10,72,49,10
23,244901,HARROLD ISD,9,english,5,13,3,10,6,4,13,5,8,3,0
23,244903,VERNON ISD,9,english,5,128,44,84,40,6,128,32,96,48,14
23,244905,NORTHSIDE ISD,9,english,5,15,1,14,8,2,15,0,15,9,4
23,245901,LASARA ISD,1,english,5,16,6,10,5,0,16,6,10,3,2
23,245902,LYFORD CISD,1,english,5,91,20,71,47,20,92,30,62,27,1
23,245903,RAYMONDVILLE IS,1,english,5,118,18,100,65,31,117,14,103,72,27
23,245904,SAN PERLITA ISD,1,english,5,18,0,18,11,4,18,0,18,18,6
23,246801,MERIDIAN WORLD,13,english,5,151,4,147,123,77,151,8,143,110,64
23,246802,GOODWATER MONTE,13,english,5,34,11,23,16,8,34,15,19,8,3
23,246902,FLORENCE ISD,13,english,5,69,14,55,35,14,70,14,56,23,6
23,246904,GEORGETOWN ISD,13,english,5,914,242,672,417,196,927,288,639,345,135
23,246905,GRANGER ISD,13,english,5,36,12,24,12,4,35,9,26,10,2
23,246906,HUTTO ISD,13,english,5,661,109,552,361,154,682,158,524,277,83
23,246907,JARRELL ISD,13,english,5,248,88,160,88,25,246,86,160,73,28
23,246908,LIBERTY HILL IS,13,english,5,617,59,558,423,252,615,63,552,394,179
23,246909,ROUND ROCK ISD,13,english,5,3263,390,2873,2314,1519,3274,470,2804,2148,1231
23,246911,TAYLOR ISD,13,english,5,208,78,130,61,19,210,91,119,51,14
23,246912,THRALL ISD,13,english,5,49,2,47,36,16,49,4,45,28,9
23,246913,LEANDER ISD,13,english,5,2982,312,2670,2120,1268,3009,485,2524,1807,969
23,246914,COUPLAND ISD,13,english,5,34,7,27,13,4,34,10,24,11,6
23,247901,FLORESVILLE ISD,20,english,5,275,67,208,138,60,276,53,223,123,48
23,247903,LA VERNIA ISD,20,english,5,282,26,256,195,100,283,18,265,185,91
23,247904,POTH ISD,20,english,5,77,5,72,57,27,78,4,74,44,18
23,247906,STOCKDALE ISD,20,english,5,59,8,51,38,22,59,10,49,32,11
23,248901,KERMIT ISD,18,english,5,95,44,51,26,7,95,26,69,21,5
23,248902,WINK-LOVING ISD,18,english,5,25,3,22,14,8,25,1,24,18,5
23,249901,ALVORD ISD,11,english,5,58,9,49,32,16,58,6,52,33,14
23,249902,BOYD ISD,11,english,5,88,34,54,34,14,90,33,57,18,9
23,249903,BRIDGEPORT ISD,11,english,5,145,32,113,83,32,155,27,128,81,29
23,249904,CHICO ISD,11,english,5,38,6,32,21,9,38,6,32,24,9
23,249905,DECATUR ISD,11,english,5,261,41,220,142,60,263,65,198,105,42
23,249906,PARADISE ISD,11,english,5,79,12,67,51,25,79,9,70,49,15
23,249908,SLIDELL ISD,11,english,5,22,6,16,9,5,23,6,17,6,2
23,250902,HAWKINS ISD,7,english,5,64,8,56,36,16,64,20,44,27,7
23,250903,MINEOLA ISD,7,english,5,102,16,86,67,26,102,8,94,63,21
23,250904,QUITMAN ISD,7,english,5,97,15,82,52,26,97,15,82,49,17
23,250905,YANTIS ISD,7,english,5,24,5,19,13,5,23,3,20,12,2
23,250906,ALBA-GOLDEN ISD,7,english,5,60,10,50,33,15,60,11,49,21,7
23,250907,WINNSBORO ISD,7,english,5,115,31,84,53,24,115,21,94,63,30
23,251901,DENVER CITY ISD,17,english,5,99,21,78,48,22,99,25,74,34,9
23,251902,PLAINS ISD,17,english,5,32,10,22,15,4,32,3,29,20,6
23,252901,GRAHAM ISD,9,english,5,166,32,134,93,46,166,21,145,96,39
23,252902,NEWCASTLE ISD,9,english,5,14,1,13,10,4,14,2,12,6,3
23,252903,OLNEY ISD,9,english,5,48,5,43,33,20,48,5,43,36,19
23,253901,ZAPATA COUNTY I,1,english,5,228,73,155,89,43,229,42,187,112,29
23,254901,CRYSTAL CITY IS,20,english,5,118,46,72,30,10,116,51,65,26,6
23,254902,LA PRYOR ISD,20,english,5,36,7,29,16,7,36,11,25,11,2
23,1908,WESTWOOD ISD,7,spanish,5,0,,,,,0,,,,
23,2901,ANDREWS ISD,18,spanish,5,16,10,6,1,1,13,8,5,1,0
23,3902,HUDSON ISD,7,spanish,5,0,,,,,0,,,,
23,3903,LUFKIN ISD,7,spanish,5,8,3,5,3,2,8,4,4,2,0
23,7902,JOURDANTON ISD,20,spanish,5,0,,,,,0,,,,
23,7906,POTEET ISD,20,spanish,5,0,,,,,0,,,,
23,8902,SEALY ISD,6,spanish,5,0,,,,,0,,,,
23,11901,BASTROP ISD,13,spanish,5,16,7,9,2,0,18,16,2,1,0
23,11902,ELGIN ISD,13,spanish,5,26,17,9,2,0,13,12,1,0,0
23,13901,BEEVILLE ISD,2,spanish,5,0,,,,,0,,,,
23,14803,PRIORITY CHARTE,12,spanish,5,0,,,,,0,,,,
23,14903,BELTON ISD,12,spanish,5,6,4,2,1,0,6,3,3,1,0
23,14906,KILLEEN ISD,12,spanish,5,13,3,10,4,1,13,3,10,2,1
23,14907,ROGERS ISD,12,spanish,5,0,,,,,0,,,,
23,14909,TEMPLE ISD,12,spanish,5,11,8,3,1,0,6,4,2,1,0
23,15802,GEORGE GERVIN A,20,spanish,5,6,2,4,2,1,6,3,3,1,0
23,15822,JUBILEE ACADEMI,20,spanish,5,21,7,14,9,4,21,5,16,4,0
23,15825,LIGHTHOUSE PUBL,20,spanish,5,0,,,,,0,,,,
23,15827,SCHOOL OF SCIEN,20,spanish,5,0,,,,,0,,,,
23,15828,HARMONY PUBLIC,20,spanish,5,12,2,10,6,2,0,,,,
23,15830,BROOKS ACADEMIE,20,spanish,5,5,5,0,0,0,5,4,1,0,0
23,15831,SCHOOL OF SCIEN,20,spanish,5,0,,,,,0,,,,
23,15835,GREAT HEARTS TE,20,spanish,5,0,,,,,0,,,,
23,15838,COMPASS ROSE PU,20,spanish,5,0,,,,,0,,,,
23,15901,ALAMO HEIGHTS I,20,spanish,5,15,4,11,7,4,10,1,9,5,0
23,15904,HARLANDALE ISD,20,spanish,5,88,41,47,34,12,81,32,49,21,4
23,15905,EDGEWOOD ISD,20,spanish,5,28,15,13,5,3,16,11,5,1,0
23,15907,SAN ANTONIO ISD,20,spanish,5,399,156,243,126,49,376,136,240,114,34
23,15908,SOUTH SAN ANTON,20,spanish,5,42,18,24,11,6,28,11,17,5,0
23,15909,SOMERSET ISD,20,spanish,5,23,8,15,9,2,0,,,,
23,15910,NORTH EAST ISD,20,spanish,5,479,114,365,235,140,515,93,422,231,66
23,15911,EAST CENTRAL IS,20,spanish,5,49,23,26,13,4,22,10,12,5,0
23,15912,SOUTHWEST ISD,20,spanish,5,30,9,21,10,6,31,13,18,6,0
23,15915,NORTHSIDE ISD,20,spanish,5,147,61,86,38,17,141,50,91,44,16
23,15916,JUDSON ISD,20,spanish,5,27,9,18,12,7,23,9,14,8,3
23,15917,SOUTHSIDE ISD,20,spanish,5,86,33,53,33,16,13,6,7,6,1
23,18904,VALLEY MILLS IS,12,spanish,5,0,,,,,0,,,,
23,19907,TEXARKANA ISD,8,spanish,5,14,3,11,3,1,0,,,,
23,19908,LIBERTY-EYLAU I,8,spanish,5,0,,,,,0,,,,
23,19909,SIMMS ISD,8,spanish,5,0,,,,,0,,,,
23,20901,ALVIN ISD,4,spanish,5,23,11,12,4,0,14,4,10,1,1
23,20904,DANBURY ISD,4,spanish,5,0,,,,,0,,,,
23,20905,BRAZOSPORT ISD,4,spanish,5,15,4,11,6,1,12,4,8,3,0
23,20906,SWEENY ISD,4,spanish,5,0,,,,,0,,,,
23,20908,PEARLAND ISD,4,spanish,5,7,3,4,1,0,7,5,2,0,0
23,21901,COLLEGE STATION,6,spanish,5,17,6,11,7,3,16,5,11,3,1
23,21902,BRYAN ISD,6,spanish,5,23,15,8,0,0,21,13,8,0,0
23,22004,TERLINGUA CSD,18,spanish,5,0,,,,,0,,,,
23,26901,CALDWELL ISD,6,spanish,5,0,,,,,0,,,,
23,27903,BURNET CISD,13,spanish,5,0,,,,,0,,,,
23,27904,MARBLE FALLS IS,13,spanish,5,17,8,9,1,0,11,6,5,1,0
23,28902,LOCKHART ISD,13,spanish,5,15,9,6,1,0,15,10,5,0,0
23,31901,BROWNSVILLE ISD,1,spanish,5,77,27,50,23,9,75,28,47,20,2
23,31903,HARLINGEN CISD,1,spanish,5,14,6,8,4,3,13,5,8,2,0
23,31905,LA FERIA ISD,1,spanish,5,0,,,,,0,,,,
23,31906,LOS FRESNOS CIS,1,spanish,5,13,6,7,4,3,13,4,9,5,2
23,31909,POINT ISABEL IS,1,spanish,5,0,,,,,0,,,,
23,31912,SAN BENITO CISD,1,spanish,5,18,6,12,6,3,13,3,10,3,0
23,31913,SANTA MARIA ISD,1,spanish,5,0,,,,,0,,,,
23,31914,SANTA ROSA ISD,1,spanish,5,0,,,,,0,,,,
23,35901,DIMMITT ISD,16,spanish,5,0,,,,,0,,,,
23,35902,HART ISD,16,spanish,5,0,,,,,0,,,,
23,36902,BARBERS HILL IS,4,spanish,5,0,,,,,0,,,,
23,36903,EAST CHAMBERS I,5,spanish,5,0,,,,,0,,,,
23,37901,ALTO ISD,7,spanish,5,0,,,,,0,,,,
23,37904,JACKSONVILLE IS,7,spanish,5,27,10,17,8,2,5,3,2,0,0
23,37908,NEW SUMMERFIELD,7,spanish,5,0,,,,,0,,,,
23,40901,MORTON ISD,17,spanish,5,0,,,,,0,,,,
23,41901,BRONTE ISD,15,spanish,5,0,,,,,0,,,,
23,43802,LONE STAR LANGU,10,spanish,5,0,,,,,0,,,,
23,43901,ALLEN ISD,10,spanish,5,15,2,13,4,1,16,8,8,4,2
23,43903,CELINA ISD,10,spanish,5,0,,,,,0,,,,
23,43904,FARMERSVILLE IS,10,spanish,5,0,,,,,0,,,,
23,43905,FRISCO ISD,10,spanish,5,34,10,24,14,8,27,7,20,12,4
23,43907,MCKINNEY ISD,10,spanish,5,47,26,21,12,4,39,22,17,4,0
23,43910,PLANO ISD,10,spanish,5,198,77,121,58,17,196,67,129,41,6
23,43911,PRINCETON ISD,10,spanish,5,8,6,2,1,0,8,5,3,1,0
23,43912,PROSPER ISD,10,spanish,5,0,,,,,0,,,,
23,43914,WYLIE ISD,10,spanish,5,0,,,,,0,,,,
23,43917,BLUE RIDGE ISD,10,spanish,5,0,,,,,0,,,,
23,43918,COMMUNITY ISD,10,spanish,5,41,14,27,11,4,0,,,,
23,45902,COLUMBUS ISD,4,spanish,5,0,,,,,0,,,,
23,45903,RICE CISD,3,spanish,5,0,,,,,0,,,,
23,46901,NEW BRAUNFELS I,20,spanish,5,10,4,6,3,1,7,2,5,1,0
23,46902,COMAL ISD,20,spanish,5,7,2,5,1,0,6,3,3,0,0
23,49901,GAINESVILLE ISD,11,spanish,5,0,,,,,0,,,,
23,49903,VALLEY VIEW ISD,11,spanish,5,0,,,,,0,,,,
23,50901,EVANT ISD,12,spanish,5,0,,,,,0,,,,
23,50910,COPPERAS COVE I,12,spanish,5,0,,,,,0,,,,
23,56901,DALHART ISD,16,spanish,5,0,,,,,0,,,,
23,57803,UPLIFT EDUCATIO,10,spanish,5,0,,,,,0,,,,
23,57807,LIFE SCHOOL,10,spanish,5,0,,,,,0,,,,
23,57808,UNIVERSAL ACADE,10,spanish,5,0,,,,,0,,,,
23,57810,ACADEMY OF DALL,10,spanish,5,0,,,,,0,,,,
23,57835,GOLDEN RULE CHA,10,spanish,5,0,,,,,0,,,,
23,57841,CITYSCAPE SCHOO,10,spanish,5,17,1,16,11,5,0,,,,
23,57846,LEGACY PREPARAT,10,spanish,5,0,,,,,0,,,,
23,57848,INTERNATIONAL L,10,spanish,5,50,18,32,11,2,50,29,21,5,1
23,57903,CARROLLTON-FARM,10,spanish,5,195,72,123,72,31,95,46,49,17,1
23,57904,CEDAR HILL ISD,10,spanish,5,0,,,,,0,,,,
23,57905,DALLAS ISD,10,spanish,5,3073,939,2134,1332,663,353,155,198,75,11
23,57906,DESOTO ISD,10,spanish,5,10,4,6,3,1,5,1,4,2,0
23,57907,DUNCANVILLE ISD,10,spanish,5,25,11,14,7,4,13,6,7,3,2
23,57909,GARLAND ISD,10,spanish,5,576,170,406,226,116,114,43,71,29,6
